;Tipo;Distrito;Cuartos;Vacantes;Suites;Area;Valor;Mantenimiento;Impuesto
11850;Departamento;San Borja;1;0;0;50;2000.0;660.0;25.0
11851;Departamento;Ate;4;4;3;220;8440.0;960.0;600.0
11852;Departamento;Rímac;1;0;0;35;4000.0;;
11853;Departamento;Punta Hermosa;2;0;0;65;2100.0;817.0;28.0
11854;Departamento;La Punta;1;0;0;50;1400.0;480.0;20.0
11855;Casa;Lince;2;3;0;120;1200.0;;30.0
11856;Departamento;Breña;2;1;1;85;2800.0;900.0;194.0
11857;Departamento;Ate;3;1;1;70;2259.0;600.0;740.0
11858;Departamento;San Bartolo;1;0;1;27;1400.0;385.0;
11859;Departamento;Lince;2;1;1;65;700.0;450.0;
11860;Departamento;Rímac;1;0;1;75;3200.0;900.0;130.0
11861;Departamento;Santa Anita;1;0;0;42;1200.0;380.0;15.0
11862;Casa;Lurigancho;6;2;1;385;15000.0;1000.0;990.0
11863;Departamento;Jesús María;3;3;1;193;4500.0;840.0;502.0
11864;Departamento;Chorrillos;2;1;0;90;5600.0;1200.0;
11865;Departamento;San Borja;3;1;0;212;5000.0;2281.0;777.0
11866;Departamento;Ate;4;3;2;260;20009.0;4200.0;
11867;Flat;Ate;1;1;1;52;5500.0;2264.0;554.0
11868;Departamento;Jesús María;3;2;2;88;1800.0;900.0;195.0
11869;Departamento;San Luis;2;0;0;91;1400.0;350.0;12.0
11870;Departamento;Villa El Salvador;2;0;0;72;2300.0;580.0;1200.0
11871;Departamento;Jesús María;3;1;1;70;1800.0;602.0;196.0
11872;Casa;El Agustino;2;0;0;48;800.0;;
11873;Departamento;Jesús María;2;1;1;72;1700.0;931.0;
11874;Departamento;San Borja;3;0;0;147;4200.0;1200.0;190.0
11875;Departamento;San Borja;1;0;0;38;1300.0;520.0;74.0
11876;Departamento;San Borja;3;0;0;125;3500.0;1700.0;
11877;Departamento;Lurín;3;1;1;90;3500.0;1200.0;200.0
11878;Departamento;Chorrillos;1;1;0;61;2650.0;569.0;138.0
11879;Departamento;Pucusana;3;0;0;110;1800.0;886.0;70.0
11880;Departamento;San Miguel;2;1;1;100;1800.0;727.0;102.0
11881;Departamento;Jesús María;2;1;1;69;2400.0;950.0;118.0
11882;Departamento;Chorrillos;2;1;1;80;2500.0;920.0;150.0
11883;Departamento;Jesús María;3;2;1;110;2400.0;810.0;221.0
11884;Departamento;Jesús María;2;1;2;85;1700.0;588.0;
11885;Departamento;San Miguel;3;0;0;122;1500.0;695.0;172.0
11886;Departamento;San Miguel;2;1;0;68;2000.0;705.0;99.0
11887;Departamento;San Borja;2;2;1;87;5300.0;1064.0;161.0
11888;Departamento;Villa El Salvador;3;1;1;165;8000.0;1377.0;300.0
11889;Departamento;Comas;2;1;2;90;10000.0;3687.0;475.0
11890;Departamento;Ate;4;3;1;189;5500.0;2700.0;435.0
11891;Departamento;Ate;2;1;1;65;1300.0;900.0;
11892;Departamento;San Borja;4;2;3;500;20000.0;3000.0;9825.0
11893;Departamento;Comas;3;2;1;280;18000.0;2700.0;700.0
11894;Departamento;Ate;2;1;0;70;1400.0;690.0;
11895;Departamento;La Molina;2;1;0;60;950.0;450.0;15.0
11896;Departamento;Jesús María;3;1;1;110;2500.0;693.0;1.0
11897;Departamento;Ate;3;2;3;169;5000.0;1200.0;386.0
11898;Departamento;San Miguel;2;1;0;83;2200.0;750.0;83.0
11899;Casa;Mi Perú;3;0;1;300;2700.0;;
11900;Departamento;San Luis;2;0;0;80;1200.0;80.0;
11901;Departamento;Jesús María;3;1;1;89;3000.0;940.0;207.0
11902;Departamento;Jesús María;3;3;3;175;3500.0;650.0;4180.0
11903;Departamento;Jesús María;2;2;1;70;1300.0;718.0;80.0
11904;Departamento;San Miguel;2;1;1;80;1800.0;600.0;21.0
11905;Departamento;Jesús María;2;1;1;90;2300.0;700.0;1200.0
11906;Departamento;Jesús María;3;2;1;83;1600.0;845.0;157.0
11907;Departamento;San Borja;1;0;0;35;3000.0;700.0;80.0
11908;Departamento;Ate;1;1;0;42;1000.0;740.0;
11909;Departamento;San Borja;3;1;1;150;5000.0;1800.0;
11910;Departamento;Jesús María;2;1;2;74;2300.0;1350.0;
11911;Departamento;San Borja;4;1;4;430;14000.0;3100.0;800.0
11912;Departamento;San Martín de Porres;2;1;1;51;1600.0;472.0;29.0
11913;Casa en condominio;Ate;5;8;5;1100;40000.0;2000.0;16000.0
11914;Departamento;Rímac;4;3;1;170;10000.0;3076.0;550.0
11915;Departamento;Comas;3;0;0;85;3600.0;950.0;145.0
11916;Casa;Ancón;1;0;0;40;600.0;;
11917;Departamento;La Punta;2;1;0;58;1250.0;445.0;58.0
11918;Departamento;Rímac;4;2;1;215;12000.0;2545.0;670.0
11919;Departamento;Rímac;2;3;1;75;4200.0;819.0;209.0
11920;Departamento;Comas;5;2;2;302;16000.0;2100.0;
11921;Casa en condominio;San Luis;3;1;0;200;2000.0;130.0;480.0
11922;Departamento;Santa Anita;2;1;0;76;1200.0;858.0;75.0
11923;Flat;Ate;1;1;1;55;5000.0;2600.0;
11924;Departamento;Jesús María;2;2;1;100;2200.0;580.0;
11925;Departamento;Jesús María;3;0;1;200;3000.0;1170.0;300.0
11926;Departamento;San Bartolo;2;1;0;82;3500.0;1128.0;26.0
11927;Departamento;Ate;3;2;1;126;3000.0;1500.0;233.0
11928;Departamento;Callao;3;3;2;230;2500.0;1888.0;4400.0
11929;Departamento;Independencia;2;0;0;55;800.0;;
11930;Casa;Comas;2;0;0;60;1200.0;;
11931;Casa;Lince;2;1;2;100;1500.0;;30.0
11932;Departamento;Comas;3;3;1;306;17900.0;3200.0;12271.0
11933;Departamento;La Perla;3;1;0;87;3400.0;1250.0;120.0
11934;Departamento;San Borja;3;0;0;107;3200.0;600.0;150.0
11935;Departamento;Jesús María;2;1;1;90;1700.0;880.0;177.0
11936;Departamento;Santa María del Mar;1;1;0;50;800.0;250.0;
11937;Departamento;Ate;4;3;4;292;10000.0;3800.0;8000.0
11938;Departamento;San Miguel;3;1;1;80;2200.0;700.0;200.0
11939;Departamento;San Borja;3;0;1;124;3500.0;860.0;
11940;Casa;Lurigancho;4;4;4;452;20000.0;;1749.0
11941;Departamento;Ate;3;2;1;106;3400.0;1630.0;280.0
11942;Loft;San Borja;1;0;0;56;1500.0;678.0;56.0
11943;Departamento;Ate;4;3;3;247;14000.0;4400.0;1000.0
11944;Departamento;Comas;3;1;1;100;10000.0;;
11945;Departamento;Jesús María;2;1;1;77;1500.0;770.0;100.0
11946;Departamento;Jesús María;2;1;1;73;1300.0;926.0;
11947;Departamento;Lurigancho;2;0;0;70;2300.0;812.0;147.0
11948;Departamento;Santa Rosa;2;0;0;62;700.0;230.0;
11949;Habitación;San Borja;1;0;0;30;1600.0;390.0;24.0
11950;Departamento;San Borja;3;1;0;160;3300.0;1741.0;
11951;Departamento;El Agustino;2;0;0;78;1200.0;;
11952;Casa;San Luis;2;0;1;70;1500.0;;89.0
11953;Habitación;Pachacámac;1;0;0;28;600.0;369.0;
11954;Departamento;Ate;2;1;1;50;1700.0;484.0;38.0
11955;Departamento;Punta Negra;2;0;0;60;1500.0;660.0;
11956;Departamento;Ate;2;1;1;80;3500.0;1100.0;
11957;Departamento;La Punta;1;0;0;52;1700.0;560.0;
11958;Departamento;Jesús María;3;3;1;190;4500.0;1150.0;570.0
11959;Departamento;San Borja;3;0;1;100;4500.0;750.0;300.0
11960;Departamento;Ate;2;1;0;88;1100.0;400.0;44.0
11961;Departamento;Ate;1;2;1;90;3200.0;982.0;316.0
11962;Departamento;San Borja;2;0;0;75;2000.0;677.0;131.0
11963;Departamento;San Miguel;3;1;1;80;1900.0;982.0;113.0
11964;Casa;Mi Perú;3;0;1;73;2000.0;;100.0
11965;Flat;Chorrillos;1;1;1;45;2400.0;700.0;100.0
11966;Departamento;San Miguel;2;1;0;72;2100.0;875.0;120.0
11967;Casa;Ate;3;2;2;220;4900.0;675.0;
11968;Departamento;San Miguel;2;1;1;86;2500.0;714.0;
11969;Casa;Ate;1;0;0;40;750.0;;16.0
11970;Departamento;Santa Anita;1;1;0;54;1300.0;900.0;14.0
11971;Casa en condominio;Ate;5;6;2;703;15000.0;;
11972;Departamento;San Miguel;2;1;0;68;1300.0;822.0;
11973;Departamento;Ate;4;3;2;256;11500.0;4068.0;497.0
11974;Departamento;Ate;4;4;4;492;7000.0;6000.0;1040.0
11975;Departamento;San Bartolo;2;0;0;80;5000.0;943.0;290.0
11976;Departamento;Comas;2;1;0;67;2200.0;1600.0;148.0
11977;Departamento;Ate;2;1;1;70;2000.0;1295.0;190.0
11978;Departamento;La Perla;1;0;0;45;2180.0;500.0;120.0
11979;Departamento;Rímac;4;2;4;200;9500.0;2713.0;1153.0
11980;Departamento;Ate;2;1;1;65;3000.0;790.0;213.0
11981;Departamento;Rímac;3;3;1;166;8500.0;3500.0;680.0
11982;Departamento;Carmen de La Legua;1;1;0;39;790.0;;
11983;Departamento;Punta Hermosa;4;4;4;450;21000.0;5800.0;
11984;Departamento;Ate;2;2;1;115;9000.0;2470.0;4500.0
11985;Departamento;Rímac;2;0;1;55;3500.0;1245.0;142.0
11986;Departamento;La Perla;4;2;1;178;5800.0;1462.0;409.0
11987;Flat;Ate;1;1;0;55;2200.0;1624.0;260.0
11988;Casa;San Juan de Miraflores;3;1;0;230;2500.0;;967.0
11989;Casa;Villa María del Triunfo;2;0;2;80;1800.0;;
11990;Departamento;La Molina;3;0;0;99;980.0;425.0;13.0
11991;Departamento;Ate;5;4;5;1100;24000.0;8465.0;5529.0
11992;Departamento;Ate;3;2;1;106;2250.0;1772.0;2520.0
11993;Departamento;Breña;2;1;0;55;1000.0;283.0;13.0
11994;Departamento;Jesús María;3;1;1;78;1500.0;770.0;108.0
11995;Departamento;Mi Perú;1;0;0;40;1000.0;460.0;25.0
11996;Departamento;Carmen de La Legua;2;1;0;50;1100.0;300.0;
11997;Departamento;Comas;3;1;1;160;7800.0;2600.0;461.0
11998;Departamento;Comas;3;1;1;120;4700.0;1400.0;
11999;Departamento;Santiago de Surco;2;0;0;50;650.0;60.0;
12000;Departamento;Punta Hermosa;2;1;1;82;2800.0;954.0;104.0
12001;Departamento;Rímac;2;1;1;108;5000.0;2000.0;530.0
12002;Departamento;San Borja;1;0;0;44;1500.0;531.0;25.0
12003;Casa en condominio;Callao;4;4;3;480;7000.0;600.0;2500.0
12004;Departamento;San Miguel;2;1;1;80;2000.0;500.0;94.0
12005;Departamento;Rímac;1;0;0;45;3000.0;570.0;130.0
12006;Departamento;Rímac;3;1;1;125;8000.0;1900.0;
12007;Flat;Lince;2;1;2;64;2500.0;1500.0;100.0
12008;Departamento;Ate;4;2;4;378;10000.0;2800.0;21000.0
12009;Departamento;Ate;2;2;2;220;3500.0;1980.0;10.0
12010;Departamento;San Borja;1;0;0;21;1400.0;439.0;25.0
12011;Departamento;Ate;3;3;2;240;9500.0;3526.0;1502.0
12012;Departamento;Comas;2;0;1;95;7000.0;2432.0;365.0
12013;Casa en condominio;Ate;5;4;3;622;10000.0;1380.0;1486.0
12014;Departamento;San Bartolo;4;1;2;310;12000.0;2500.0;460.0
12015;Departamento;San Borja;2;0;0;85;2500.0;1117.0;166.0
12016;Departamento;Santa Anita;1;1;0;55;800.0;400.0;17.0
12017;Departamento;Ate;2;1;1;95;2500.0;1090.0;278.0
12018;Departamento;San Miguel;2;1;1;70;2500.0;769.0;
12019;Flat;Comas;2;1;1;80;10000.0;4000.0;420.0
12020;Departamento;Chorrillos;2;1;0;96;2980.0;695.0;179.0
12021;Departamento;San Miguel;2;1;1;100;3100.0;700.0;
12022;Departamento;San Borja;2;0;0;80;2600.0;764.0;
12023;Departamento;San Borja;4;1;0;210;5500.0;2890.0;395.0
12024;Departamento;Mi Perú;1;1;0;58;1100.0;670.0;360.0
12025;Departamento;Mi Perú;2;1;0;60;1500.0;407.0;47.0
12026;Departamento;Breña;3;1;1;160;3300.0;1125.0;230.0
12027;Departamento;San Luis;2;1;0;50;1000.0;400.0;135.0
12028;Departamento;Jesús María;3;1;1;92;2000.0;675.0;1100.0
12029;Departamento;Comas;2;1;0;86;5500.0;2000.0;
12030;Departamento;San Borja;1;1;0;47;2500.0;900.0;500.0
12031;Departamento;Ate;2;1;1;63;2800.0;1320.0;145.0
12032;Departamento;Jesús María;2;1;1;72;1600.0;700.0;55.0
12033;Departamento;Jesús María;3;2;1;144;2791.0;1582.0;2580.0
12034;Casa en condominio;Ate;7;6;6;850;25000.0;2200.0;25000.0
12035;Departamento;San Borja;4;1;2;270;10000.0;2620.0;470.0
12036;Loft;San Bartolo;1;0;0;35;3500.0;450.0;50.0
12037;Departamento;San Borja;3;1;1;100;3000.0;1200.0;
12038;Departamento;Mi Perú;3;1;1;125;1900.0;1000.0;190.0
12039;Departamento;Ate;4;2;2;191;3500.0;1100.0;550.0
12040;Departamento;San Bartolo;3;1;1;100;4500.0;970.0;165.0
12041;Departamento;Comas;4;3;4;480;37000.0;9500.0;
12042;Departamento;Comas;3;1;1;120;5800.0;1700.0;139.0
12043;Departamento;Ate;3;2;2;189;9500.0;1700.0;
12044;Departamento;San Bartolo;3;1;1;114;4800.0;1150.0;
12045;Departamento;Ate;3;1;1;80;2800.0;1350.0;189.0
12046;Departamento;La Perla;3;0;1;115;2700.0;880.0;178.0
12047;Departamento;Chorrillos;2;1;1;85;3900.0;900.0;
12048;Departamento;San Borja;3;1;0;200;6800.0;1700.0;520.0
12049;Departamento;Jesús María;2;2;1;85;2400.0;500.0;
12050;Departamento;Punta Negra;2;0;0;62;1200.0;480.0;14.0
12051;Departamento;Callao;2;2;1;144;2400.0;938.0;
12052;Departamento;Jesús María;2;1;0;52;2200.0;;
12053;Departamento;Comas;3;2;1;170;6300.0;2200.0;495.0
12054;Departamento;Chorrillos;3;1;1;101;5500.0;1100.0;
12055;Casa en condominio;Ate;5;2;5;810;26000.0;1550.0;3256.0
12056;Casa de villa;Lince;2;1;1;70;1200.0;;
12057;Departamento;San Borja;2;0;1;70;4100.0;710.0;30.0
12058;Departamento;Ventanilla;2;0;0;76;1500.0;250.0;47.0
12059;Departamento;Chorrillos;1;0;0;33;1350.0;480.0;60.0
12060;Departamento;Ate;1;1;1;65;6000.0;1180.0;3000.0
12061;Departamento;San Miguel;2;0;0;60;1700.0;487.0;49.0
12062;Departamento;Rímac;3;1;1;150;8500.0;2055.0;399.0
12063;Departamento;San Borja;1;0;0;45;1700.0;470.0;58.0
12064;Departamento;Comas;3;2;1;140;6300.0;2200.0;387.0
12065;Departamento;Breña;3;0;0;103;3500.0;840.0;175.0
12066;Departamento;Ate;4;3;4;233;11000.0;3200.0;500.0
12067;Departamento;Comas;3;2;2;260;40000.0;6147.0;978.0
12068;Departamento;Rímac;3;1;0;100;4600.0;1153.0;302.0
12069;Flat;Comas;2;1;2;80;12000.0;3300.0;
12070;Departamento;San Borja;3;0;0;110;3500.0;650.0;
12071;Departamento;Punta Hermosa;3;0;0;80;1800.0;980.0;103.0
12072;Departamento;Comas;3;2;1;130;5000.0;2107.0;402.0
12073;Departamento;Barranco;2;0;0;60;880.0;100.0;
12074;Casa en condominio;Ate;5;7;5;1150;40000.0;2200.0;
12075;Departamento;San Borja;3;1;0;110;3300.0;794.0;
12076;Departamento;Ate;3;2;2;130;5700.0;800.0;450.0
12077;Departamento;Villa El Salvador;3;2;1;98;3000.0;805.0;179.0
12078;Departamento;San Borja;2;2;1;105;5000.0;1000.0;
12079;Departamento;San Borja;2;1;0;79;2600.0;737.0;187.0
12080;Departamento;Comas;2;1;1;62;1300.0;650.0;126.0
12081;Casa;Pachacámac;2;2;1;70;1500.0;;
12082;Casa en condominio;Villa María del Triunfo;3;2;3;260;5000.0;350.0;150.0
12083;Departamento;Punta Negra;1;0;0;40;1300.0;335.0;
12084;Departamento;La Perla;2;1;1;61;3100.0;891.0;198.0
12085;Departamento;Ate;2;2;2;75;2000.0;1396.0;1340.0
12086;Departamento;Jesús María;2;0;0;56;900.0;648.0;27.0
12087;Departamento;San Luis;2;1;0;65;1500.0;747.0;70.0
12088;Departamento;Los Olivos;2;0;0;70;750.0;;
12089;Casa de villa;Santa María del Mar;3;0;0;100;2000.0;;
12090;Departamento;La Perla;2;1;0;65;3500.0;713.0;
12091;Departamento;Ate;2;1;1;85;2500.0;1380.0;
12092;Casa en condominio;Ate;6;6;4;1100;34009.0;;
12093;Departamento;Chorrillos;1;1;0;50;2000.0;854.0;240.0
12094;Departamento;La Perla;3;1;0;86;3300.0;1050.0;
12095;Casa en condominio;Comas;1;1;0;70;1000.0;150.0;13.0
12096;Departamento;San Borja;2;1;1;85;2950.0;620.0;159.0
12097;Departamento;San Miguel;3;1;1;145;2800.0;950.0;154.0
12098;Departamento;San Isidro;2;1;0;56;650.0;260.0;
12099;Departamento;San Borja;2;1;0;130;4500.0;1150.0;270.0
12100;Departamento;Rímac;4;1;1;182;9500.0;3150.0;630.0
12101;Departamento;Comas;4;1;1;205;23000.0;2840.0;
12102;Departamento;San Miguel;2;0;0;80;1400.0;850.0;
12103;Departamento;Jesús María;2;1;1;70;1600.0;960.0;
12104;Departamento;Ate;4;3;2;480;8500.0;2500.0;
12105;Departamento;Punta Hermosa;2;1;1;100;2800.0;755.0;
12106;Flat;Comas;2;2;2;231;10000.0;4812.0;1147.0
12107;Departamento;Lurigancho;1;0;1;45;2200.0;650.0;
12108;Casa;Santiago de Surco;5;3;3;350;16000.0;;500.0
12109;Departamento;San Miguel;3;1;0;96;1750.0;950.0;118.0
12110;Departamento;Chorrillos;3;1;1;87;3200.0;1038.0;176.0
12111;Departamento;Comas;2;1;1;90;7000.0;2800.0;280.0
12112;Departamento;Jesús María;2;1;1;70;1800.0;650.0;80.0
12113;Departamento;Comas;5;1;2;374;16000.0;3972.0;1309.0
12114;Departamento;Pachacámac;2;0;0;70;1200.0;700.0;50.0
12115;Casa en condominio;Ate;5;7;5;780;18000.0;2081.0;1540.0
12116;Departamento;Lince;3;1;0;50;1100.0;300.0;
12117;Departamento;San Borja;2;0;1;75;2600.0;620.0;180.0
12118;Departamento;San Borja;3;1;0;92;3900.0;1064.0;140.0
12119;Flat;Rímac;2;1;1;70;6000.0;1380.0;3228.0
12120;Departamento;San Borja;4;2;2;389;12400.0;4133.0;11536.0
12121;Departamento;Comas;2;0;0;56;2900.0;954.0;168.0
12122;Departamento;Ate;4;4;4;429;25000.0;;
12123;Departamento;Ate;3;2;1;117;3000.0;17966.0;2765.0
12124;Departamento;Callao;2;1;0;59;1400.0;390.0;40.0
12125;Flat;Comas;1;1;0;50;2500.0;2300.0;350.0
12126;Departamento;Ate;2;2;2;110;3991.0;1560.0;2800.0
12127;Departamento;Ate;3;1;1;82;2300.0;850.0;140.0
12128;Departamento;San Borja;3;0;1;120;3000.0;820.0;150.0
12129;Departamento;Punta Hermosa;3;3;3;270;22000.0;2800.0;1300.0
12130;Departamento;Jesús María;2;1;1;91;1700.0;1020.0;182.0
12131;Departamento;Ventanilla;1;0;0;35;1100.0;455.0;
12132;Departamento;Ate;3;1;1;92;2800.0;1200.0;
12133;Departamento;Ate;2;1;1;75;2500.0;2265.0;511.0
12134;Departamento;Santa Anita;3;2;1;80;1600.0;1300.0;850.0
12135;Departamento;Jesús María;2;2;1;80;2500.0;1700.0;262.0
12136;Departamento;Jesús María;3;4;3;194;3000.0;1183.0;498.0
12137;Departamento;Comas;2;0;2;85;4500.0;1300.0;161.0
12138;Departamento;San Borja;4;1;4;387;18000.0;2700.0;1000.0
12139;Departamento;Chorrillos;1;1;0;46;700.0;300.0;107.0
12140;Departamento;Comas;3;1;1;80;4500.0;1500.0;239.0
12141;Departamento;Punta Hermosa;2;0;0;95;2100.0;766.0;
12142;Departamento;Ate;4;2;1;160;6000.0;1620.0;530.0
12143;Habitación;San Borja;1;0;0;27;800.0;626.0;20.0
12144;Departamento;Jesús María;4;3;1;180;4000.0;800.0;350.0
12145;Departamento;Pueblo Libre;3;1;1;151;8000.0;1850.0;850.0
12146;Departamento;Jesús María;2;1;1;49;1800.0;650.0;
12147;Flat;Villa El Salvador;2;1;0;87;2900.0;1285.0;468.0
12148;Flat;Comas;1;1;1;45;4000.0;2425.0;271.0
12149;Departamento;Ate;5;4;5;580;20000.0;4600.0;1100.0
12150;Departamento;Ate;2;1;0;66;3000.0;1550.0;380.0
12151;Departamento;Ate;1;1;0;67;1850.0;900.0;232.0
12152;Departamento;Chorrillos;1;0;1;45;1600.0;270.0;77.0
12153;Departamento;Magdalena del Mar;1;1;0;44;1100.0;230.0;48.0
12154;Departamento;San Borja;2;0;0;80;3000.0;697.0;117.0
12155;Casa en condominio;Ancón;2;0;0;92;750.0;;
12156;Departamento;Comas;3;1;1;170;21000.0;2300.0;400.0
12157;Loft;Ate;1;1;0;50;1000.0;2050.0;340.0
12158;Departamento;Jesús María;3;2;1;85;1200.0;860.0;
12159;Departamento;Ate;2;2;1;105;6000.0;1900.0;270.0
12160;Departamento;Breña;3;1;0;110;3800.0;1286.0;220.0
12161;Departamento;Ate;4;2;1;141;9000.0;1452.0;687.0
12162;Casa;Lurigancho;4;1;2;500;15000.0;;450.0
12163;Departamento;San Bartolo;3;1;2;200;12000.0;1800.0;530.0
12164;Departamento;Comas;2;0;0;70;3500.0;300.0;
12165;Cochera;Pachacámac;0;0;0;0;300.0;;78.0
12166;Departamento;Pueblo Libre;4;3;1;200;7000.0;2000.0;586.0
12167;Departamento;Chorrillos;2;1;1;78;5500.0;800.0;149.0
12168;Departamento;La Punta;2;0;0;60;800.0;240.0;
12169;Departamento;Ate;3;2;1;110;4500.0;2600.0;600.0
12170;Departamento;La Punta;1;0;0;50;2100.0;;27.0
12171;Departamento;San Miguel;2;0;0;60;900.0;456.0;20.0
12172;Casa en condominio;Lurigancho;4;5;4;845;35000.0;;1794.0
12173;Departamento;Chorrillos;1;0;0;35;1700.0;620.0;25.0
12174;Departamento;Callao;3;1;1;82;1800.0;984.0;116.0
12175;Departamento;San Borja;1;0;0;36;1800.0;605.0;68.0
12176;Departamento;Callao;3;2;2;118;2900.0;1283.0;214.0
12177;Departamento;Ate;2;1;0;60;1400.0;750.0;112.0
12178;Departamento;San Miguel;3;2;0;108;2000.0;1000.0;
12179;Departamento;Punta Hermosa;3;0;0;120;3000.0;440.0;
12180;Departamento;Ate;2;2;1;100;3000.0;1400.0;
12181;Departamento;Chaclacayo;2;0;0;80;1500.0;440.0;
12182;Departamento;San Luis;1;1;0;62;1500.0;688.0;53.0
12183;Casa;San Luis;1;0;0;60;1000.0;;
12184;Departamento;Ate;3;0;1;130;5800.0;1800.0;
12185;Departamento;Rímac;3;2;1;120;9850.0;;
12186;Departamento;San Bartolo;2;1;0;84;2600.0;783.0;
12187;Departamento;Punta Hermosa;2;1;0;75;2200.0;579.0;
12188;Habitación;Rímac;1;0;0;25;1550.0;360.0;58.0
12189;Casa de villa;Comas;2;1;0;76;1508.0;;
12190;Departamento;Ate;2;1;2;95;3500.0;1390.0;2600.0
12191;Departamento;Punta Hermosa;3;0;0;130;2600.0;730.0;
12192;Casa;Lince;1;0;0;50;400.0;;
12193;Casa;Mi Perú;1;0;0;100;800.0;;
12194;Departamento;San Borja;3;0;2;130;8500.0;695.0;100.0
12195;Casa;Barranco;2;0;0;65;1100.0;;
12196;Casa en condominio;Jesús María;3;2;2;200;3000.0;;
12197;Departamento;Rímac;2;1;2;80;5500.0;1275.0;210.0
12198;Departamento;Callao;2;1;1;71;1800.0;650.0;100.0
12199;Departamento;Ate;4;4;4;364;15000.0;6100.0;20300.0
12200;Departamento;Santa Anita;3;0;0;75;1000.0;210.0;15.0
12201;Departamento;Jesús María;3;2;1;100;2500.0;1200.0;100.0
12202;Departamento;Ate;2;2;0;70;1900.0;1400.0;
12203;Departamento;Jesús María;3;4;1;218;3300.0;987.0;5160.0
12204;Departamento;San Borja;2;0;0;84;2300.0;1050.0;117.0
12205;Departamento;Ate;2;1;1;77;2000.0;966.0;
12206;Departamento;Ate;1;1;0;60;2700.0;1580.0;350.0
12207;Departamento;Comas;2;1;2;92;7500.0;3500.0;1000.0
12208;Departamento;Pueblo Libre;2;1;1;76;3500.0;750.0;207.0
12209;Departamento;Jesús María;3;2;2;200;3000.0;815.0;3500.0
12210;Departamento;San Borja;3;2;1;350;14000.0;1542.0;402.0
12211;Departamento;Ancón;4;2;2;137;5100.0;2060.0;281.0
12212;Departamento;Callao;2;1;1;84;1800.0;700.0;1080.0
12213;Departamento;San Borja;3;2;1;250;5500.0;1980.0;400.0
12214;Departamento;Comas;1;1;0;64;900.0;600.0;
12215;Departamento;Pueblo Libre;3;2;1;110;5500.0;1600.0;516.0
12216;Habitación;Pachacámac;1;0;0;46;800.0;350.0;
12217;Departamento;Comas;3;1;1;140;7200.0;2900.0;863.0
12218;Departamento;Jesús María;4;0;2;380;4000.0;1100.0;
12219;Departamento;San Borja;2;0;0;72;2000.0;725.0;
12220;Departamento;Comas;4;2;1;175;13000.0;2717.0;1298.0
12221;Casa en condominio;Jesús María;6;4;5;650;10000.0;1134.0;1487.0
12222;Departamento;Chorrillos;2;1;1;66;950.0;640.0;74.0
12223;Departamento;Comas;2;0;0;60;900.0;130.0;14.0
12224;Departamento;San Borja;2;0;0;73;2500.0;730.0;
12225;Departamento;San Miguel;1;0;0;40;900.0;640.0;21.0
12226;Casa;La Perla;5;8;5;1000;25000.0;;14000.0
12227;Departamento;Callao;2;1;1;90;1500.0;300.0;82.0
12228;Departamento;Ate;1;1;0;57;1200.0;1512.0;280.0
12229;Departamento;Villa El Salvador;3;2;1;170;6000.0;1450.0;563.0
12230;Departamento;Santiago de Surco;1;0;0;45;1700.0;250.0;75.0
12231;Departamento;Ate;3;2;1;220;6000.0;3300.0;650.0
12232;Departamento;Rímac;3;2;1;180;9500.0;2800.0;612.0
12233;Departamento;Santiago de Surco;2;1;2;92;3500.0;552.0;200.0
12234;Departamento;Jesús María;3;1;0;81;1700.0;639.0;198.0
12235;Casa;Lince;1;0;0;60;450.0;;20.0
12236;Habitación;Lurín;0;0;0;37;1100.0;676.0;
12237;Departamento;San Borja;1;1;0;69;2700.0;836.0;166.0
12238;Departamento;Pueblo Libre;2;1;1;100;2900.0;1449.0;420.0
12239;Departamento;Ate;3;2;3;160;4500.0;1500.0;180.0
12240;Departamento;San Miguel;2;0;0;80;1400.0;850.0;
12241;Departamento;Mi Perú;2;0;0;65;950.0;;
12242;Departamento;Ate;4;3;2;160;5799.0;2300.0;330.0
12243;Departamento;Rímac;2;2;2;140;6000.0;1800.0;420.0
12244;Departamento;San Borja;1;0;0;45;1700.0;505.0;67.0
12245;Casa;Santiago de Surco;1;0;0;50;700.0;;
12246;Departamento;Carmen de La Legua;2;0;0;38;800.0;;
12247;Loft;Santiago de Surco;1;0;1;64;2500.0;650.0;1577.0
12248;Departamento;San Borja;3;0;2;120;6000.0;977.0;234.0
12249;Departamento;Ate;2;2;1;105;6000.0;2450.0;2070.0
12250;Departamento;Chorrillos;3;2;1;157;4400.0;1950.0;360.0
12251;Departamento;Ate;2;1;1;82;2300.0;1260.0;265.0
12252;Departamento;Lince;2;1;0;64;2100.0;650.0;416.0
12253;Departamento;Ancón;2;1;0;56;1000.0;370.0;
12254;Departamento;La Punta;3;2;1;103;1700.0;640.0;
12255;Habitación;San Borja;1;0;1;23;1500.0;400.0;
12256;Departamento;San Borja;1;0;0;24;1400.0;475.0;53.0
12257;Departamento;Ate;5;3;4;260;10900.0;3000.0;550.0
12258;Departamento;San Luis;2;0;0;62;1300.0;450.0;46.0
12259;Departamento;Callao;2;1;0;62;900.0;575.0;14.0
12260;Departamento;Chorrillos;2;0;0;70;700.0;116.0;
12261;Departamento;Rímac;3;1;0;110;4200.0;1100.0;
12262;Departamento;San Bartolo;1;0;0;40;1200.0;700.0;633.0
